"","loan_installements_id","installment_number","loan_request_id","installment_amount","due_amount","penalty_accumulated","installment_due_date","penalty_paid","last_payment_date","created_date.x","updated_date","updated_by","extension_due_date","penalty_calculation_date","created_date.y"
"12413",192340,2,137629,9689,9689,0,"2018-04-30 12:00:01",0,NA,"2018-03-01 08:00:04","2018-03-01 08:00:04",37419,"2018-05-07 12:00:01",NA,"2018-03-01 08:00:04"
"12414",192341,6,137629,9690,9690,0,"2018-08-28 12:00:01",0,NA,"2018-03-01 08:00:04","2018-03-01 08:00:04",37419,"2018-09-04 12:00:01",NA,"2018-03-01 08:00:04"
"12415",192342,1,137629,9689,9689,0,"2018-03-31 12:00:01",0,NA,"2018-03-01 08:00:04","2018-03-01 08:00:04",37419,"2018-04-07 12:00:01",NA,"2018-03-01 08:00:04"
"12416",192424,6,137682,10570,10570,0,"2018-08-28 12:00:00",0,NA,"2018-03-01 08:21:01","2018-03-01 08:21:01",39626,"2018-09-04 12:00:00",NA,"2018-03-01 08:21:01"
"12417",192425,2,137682,10570,10570,0,"2018-04-30 12:00:00",0,NA,"2018-03-01 08:21:01","2018-03-01 08:21:01",39626,"2018-05-07 12:00:00",NA,"2018-03-01 08:21:01"
"12418",192426,1,137682,10570,10570,0,"2018-03-31 12:00:00",0,NA,"2018-03-01 08:21:01","2018-03-01 08:21:01",39626,"2018-04-07 12:00:00",NA,"2018-03-01 08:21:01"
"12419",192427,4,137682,10570,10570,0,"2018-06-29 12:00:00",0,NA,"2018-03-01 08:21:01","2018-03-01 08:21:01",39626,"2018-07-06 12:00:00",NA,"2018-03-01 08:21:01"
"12420",192428,5,137682,10570,10570,0,"2018-07-29 12:00:00",0,NA,"2018-03-01 08:21:01","2018-03-01 08:21:01",39626,"2018-08-05 12:00:00",NA,"2018-03-01 08:21:01"
"12421",192429,3,137682,10570,10570,0,"2018-05-30 12:00:00",0,NA,"2018-03-01 08:21:01","2018-03-01 08:21:01",39626,"2018-06-06 12:00:00",NA,"2018-03-01 08:21:01"
"12422",192490,4,137706,7927,7927,0,"2018-06-29 12:00:00",0,NA,"2018-03-01 08:32:02","2018-03-01 08:32:02",12289,"2018-07-06 12:00:00",NA,"2018-03-01 08:32:02"
"12423",192491,3,137706,7927,7927,0,"2018-05-30 12:00:00",0,NA,"2018-03-01 08:32:02","2018-03-01 08:32:02",12289,"2018-06-06 12:00:00",NA,"2018-03-01 08:32:02"
"12424",192492,2,137706,7927,7927,0,"2018-04-30 12:00:00",0,NA,"2018-03-01 08:32:02","2018-03-01 08:32:02",12289,"2018-05-07 12:00:00",NA,"2018-03-01 08:32:02"
"12425",192493,6,137706,7930,7930,0,"2018-08-28 12:00:00",0,NA,"2018-03-01 08:32:02","2018-03-01 08:32:02",12289,"2018-09-04 12:00:00",NA,"2018-03-01 08:32:02"
"12426",192494,1,137706,7927,7927,0,"2018-03-31 12:00:00",0,NA,"2018-03-01 08:32:02","2018-03-01 08:32:02",12289,"2018-04-07 12:00:00",NA,"2018-03-01 08:32:02"
"12427",192495,5,137706,7927,7927,0,"2018-07-29 12:00:00",0,NA,"2018-03-01 08:32:02","2018-03-01 08:32:02",12289,"2018-08-05 12:00:00",NA,"2018-03-01 08:32:02"
"12428",192553,2,137745,6666,0,0,"2018-04-30 12:00:01",0,"2018-03-26 00:00:00","2018-03-01 08:55:17","2018-03-26 04:58:42",3,"2018-05-07 12:00:01",NA,"2018-03-01 08:55:17"
"12429",192554,3,137745,6668,0,0,"2018-05-30 12:00:01",0,"2018-03-26 00:00:00","2018-03-01 08:55:17","2018-03-26 04:58:42",3,"2018-06-06 12:00:01",NA,"2018-03-01 08:55:17"
"12430",192555,1,137745,6666,0,0,"2018-03-31 12:00:01",0,"2018-03-26 00:00:00","2018-03-01 08:55:17","2018-03-26 04:58:42",3,"2018-04-07 12:00:01",NA,"2018-03-01 08:55:17"
"12431",192562,2,137753,30000,30000,0,"2018-04-30 12:00:01",0,NA,"2018-03-01 08:58:33","2018-03-01 08:58:33",35656,"2018-05-07 12:00:01",NA,"2018-03-01 08:58:33"
"12432",192563,3,137753,30000,30000,0,"2018-05-30 12:00:01",0,NA,"2018-03-01 08:58:33","2018-03-01 08:58:33",35656,"2018-06-06 12:00:01",NA,"2018-03-01 08:58:33"
"12433",192564,1,137753,30000,0,0,"2018-03-31 12:00:01",0,"2018-03-31 00:00:00","2018-03-01 08:58:33","2018-03-31 06:57:22",3,"2018-04-07 12:00:01",NA,"2018-03-01 08:58:33"
"12434",192595,2,137771,6666,0,0,"2018-04-30 12:00:01",0,"2018-03-27 00:00:00","2018-03-01 09:04:52","2018-03-27 09:46:24",3,"2018-05-07 12:00:01",NA,"2018-03-01 09:04:52"
"12435",192596,1,137771,6666,0,0,"2018-03-31 12:00:01",0,"2018-03-27 00:00:00","2018-03-01 09:04:52","2018-03-27 09:46:24",3,"2018-04-07 12:00:01",NA,"2018-03-01 09:04:52"
"12436",192597,3,137771,6668,0,0,"2018-05-30 12:00:01",0,"2018-03-27 00:00:00","2018-03-01 09:04:52","2018-03-27 09:46:24",3,"2018-06-06 12:00:01",NA,"2018-03-01 09:04:52"
"12437",192628,6,137801,13215,13215,0,"2018-08-28 12:00:01",0,NA,"2018-03-01 09:23:16","2018-03-01 09:23:16",24206,"2018-09-04 12:00:01",NA,"2018-03-01 09:23:16"
"12438",192629,5,137801,13212,13212,0,"2018-07-29 12:00:01",0,NA,"2018-03-01 09:23:16","2018-03-01 09:23:16",24206,"2018-08-05 12:00:01",NA,"2018-03-01 09:23:16"
"12439",192630,2,137801,13212,13212,0,"2018-04-30 12:00:01",0,NA,"2018-03-01 09:23:16","2018-03-01 09:23:16",24206,"2018-05-07 12:00:01",NA,"2018-03-01 09:23:16"
"12440",192631,4,137801,13212,13212,0,"2018-06-29 12:00:01",0,NA,"2018-03-01 09:23:16","2018-03-01 09:23:16",24206,"2018-07-06 12:00:01",NA,"2018-03-01 09:23:16"
"12441",192632,3,137801,13212,13212,0,"2018-05-30 12:00:01",0,NA,"2018-03-01 09:23:16","2018-03-01 09:23:16",24206,"2018-06-06 12:00:01",NA,"2018-03-01 09:23:16"
"12442",192633,1,137801,13212,13212,0,"2018-03-31 12:00:01",0,NA,"2018-03-01 09:23:16","2018-03-01 09:23:16",24206,"2018-04-07 12:00:01",NA,"2018-03-01 09:23:16"
"12443",192976,1,137982,16666,0,0,"2018-03-31 12:00:01",0,"2018-03-31 00:00:00","2018-03-01 11:10:04","2018-03-31 06:53:17",3,"2018-04-07 12:00:01",NA,"2018-03-01 11:10:04"
"12444",192977,2,137982,16666,16666,0,"2018-04-30 12:00:01",0,NA,"2018-03-01 11:10:04","2018-03-01 11:10:04",2,"2018-05-07 12:00:01",NA,"2018-03-01 11:10:04"
"12445",192978,3,137982,16668,16668,0,"2018-05-30 12:00:01",0,NA,"2018-03-01 11:10:04","2018-03-01 11:10:04",2,"2018-06-06 12:00:01",NA,"2018-03-01 11:10:04"
"12446",193393,1,138206,10540,0,0,"2018-03-31 12:00:01",0,"2018-03-30 12:03:47","2018-03-01 13:57:31","2018-03-30 12:44:55",3,"2018-04-07 12:00:01",NA,"2018-03-01 13:57:31"
"12447",193394,5,138206,10540,10540,0,"2018-07-29 12:00:01",0,NA,"2018-03-01 13:57:31","2018-03-01 13:57:31",418,"2018-08-05 12:00:01",NA,"2018-03-01 13:57:31"
"12448",193395,3,138206,10540,10540,0,"2018-05-30 12:00:01",0,NA,"2018-03-01 13:57:31","2018-03-01 13:57:31",418,"2018-06-06 12:00:01",NA,"2018-03-01 13:57:31"
"12449",193396,6,138206,10540,10540,0,"2018-08-28 12:00:01",0,NA,"2018-03-01 13:57:31","2018-03-01 13:57:31",418,"2018-09-04 12:00:01",NA,"2018-03-01 13:57:31"
"12450",193397,4,138206,10540,10540,0,"2018-06-29 12:00:01",0,NA,"2018-03-01 13:57:31","2018-03-01 13:57:31",418,"2018-07-06 12:00:01",NA,"2018-03-01 13:57:31"
"12451",193398,2,138206,10540,10540,0,"2018-04-30 12:00:01",0,NA,"2018-03-01 13:57:31","2018-03-01 13:57:31",418,"2018-05-07 12:00:01",NA,"2018-03-01 13:57:31"
"12452",193468,1,138246,10000,0,0,"2018-03-31 12:00:01",0,"2018-03-31 00:00:00","2018-03-01 14:35:41","2018-03-31 06:48:41",3,"2018-04-07 12:00:01",NA,"2018-03-01 14:35:41"
"12453",193469,2,138246,10000,0,0,"2018-04-30 12:00:01",0,"2018-03-31 00:00:00","2018-03-01 14:35:41","2018-03-31 06:48:41",3,"2018-05-07 12:00:01",NA,"2018-03-01 14:35:41"
"12454",193470,3,138246,10000,0,0,"2018-05-30 12:00:01",0,"2018-03-31 00:00:00","2018-03-01 14:35:41","2018-03-31 06:48:41",3,"2018-06-06 12:00:01",NA,"2018-03-01 14:35:41"
"12455",193477,3,138251,8334,8334,0,"2018-05-30 12:00:00",0,NA,"2018-03-01 14:46:42","2018-03-01 14:46:42",2,"2018-06-06 12:00:00",NA,"2018-03-01 14:46:42"
"12456",193478,1,138251,8333,0,0,"2018-03-31 12:00:00",0,"2018-04-02 00:00:00","2018-03-01 14:46:42","2018-04-02 13:03:34",3,"2018-04-07 12:00:00",NA,"2018-03-01 14:46:42"
"12457",193479,2,138251,8333,8333,0,"2018-04-30 12:00:00",0,NA,"2018-03-01 14:46:42","2018-03-01 14:46:42",2,"2018-05-07 12:00:00",NA,"2018-03-01 14:46:42"
"12458",193657,1,138404,10000,0,0,"2018-04-01 12:00:01",0,"2018-03-21 15:12:37","2018-03-02 04:24:58","2018-03-21 15:45:58",3,"2018-04-08 12:00:01",NA,"2018-03-02 04:24:58"
"12459",193658,2,138404,10000,10000,0,"2018-05-01 12:00:01",0,NA,"2018-03-02 04:24:58","2018-03-02 04:24:58",37702,"2018-05-08 12:00:01",NA,"2018-03-02 04:24:58"
"12460",193659,3,138404,10000,10000,0,"2018-05-31 12:00:01",0,NA,"2018-03-02 04:24:58","2018-03-02 04:24:58",37702,"2018-06-07 12:00:01",NA,"2018-03-02 04:24:58"
"12461",193726,3,138463,10000,10000,0,"2018-05-31 12:00:00",0,NA,"2018-03-02 05:52:52","2018-03-02 05:52:52",33983,"2018-06-07 12:00:00",NA,"2018-03-02 05:52:52"
"12462",193727,2,138463,10000,10000,0,"2018-05-01 12:00:00",0,NA,"2018-03-02 05:52:52","2018-03-02 05:52:52",33983,"2018-05-08 12:00:00",NA,"2018-03-02 05:52:52"
"12463",193728,1,138463,10000,10000,0,"2018-04-01 12:00:00",0,NA,"2018-03-02 05:52:52","2018-03-02 05:52:52",33983,"2018-04-08 12:00:00",NA,"2018-03-02 05:52:52"
"12464",193762,6,138509,14975,14975,0,"2018-08-29 12:00:00",0,NA,"2018-03-02 07:00:48","2018-03-02 07:00:48",39906,"2018-09-05 12:00:00",NA,"2018-03-02 07:00:48"
"12465",193763,3,138509,14974,14974,0,"2018-05-31 12:00:00",0,NA,"2018-03-02 07:00:48","2018-03-02 07:00:48",39906,"2018-06-07 12:00:00",NA,"2018-03-02 07:00:48"
"12466",193764,2,138509,14974,14974,0,"2018-05-01 12:00:00",0,NA,"2018-03-02 07:00:48","2018-03-02 07:00:48",39906,"2018-05-08 12:00:00",NA,"2018-03-02 07:00:48"
"12467",193765,5,138509,14974,14974,0,"2018-07-30 12:00:00",0,NA,"2018-03-02 07:00:48","2018-03-02 07:00:48",39906,"2018-08-06 12:00:00",NA,"2018-03-02 07:00:48"
"12468",193766,4,138509,14974,14974,0,"2018-06-30 12:00:00",0,NA,"2018-03-02 07:00:48","2018-03-02 07:00:48",39906,"2018-07-07 12:00:00",NA,"2018-03-02 07:00:48"
"12469",193767,1,138509,14974,0,0,"2018-04-01 12:00:00",0,"2018-03-30 05:55:09","2018-03-02 07:00:48","2018-03-30 06:45:15",3,"2018-04-08 12:00:00",NA,"2018-03-02 07:00:48"
"12470",193786,3,138516,10000,10000,0,"2018-05-31 12:00:00",0,NA,"2018-03-02 07:03:33","2018-03-02 07:03:33",38006,"2018-06-07 12:00:00",NA,"2018-03-02 07:03:33"
"12471",193787,2,138516,10000,10000,0,"2018-05-01 12:00:00",0,NA,"2018-03-02 07:03:33","2018-03-02 07:03:33",38006,"2018-05-08 12:00:00",NA,"2018-03-02 07:03:33"
"12472",193788,1,138516,10000,10000,0,"2018-04-01 12:00:00",0,NA,"2018-03-02 07:03:33","2018-03-02 07:03:33",38006,"2018-04-08 12:00:00",NA,"2018-03-02 07:03:33"
"12473",193798,2,138535,8333,0,0,"2018-05-01 12:00:00",0,"2018-04-03 00:00:00","2018-03-02 07:22:29","2018-04-03 08:44:28",3,"2018-05-08 12:00:00",NA,"2018-03-02 07:22:29"
"12474",193799,1,138535,8333,0,0,"2018-04-01 12:00:00",0,"2018-04-03 00:00:00","2018-03-02 07:22:29","2018-04-03 08:44:28",3,"2018-04-08 12:00:00",NA,"2018-03-02 07:22:29"
"12475",193800,3,138535,8334,0,0,"2018-05-31 12:00:00",0,"2018-04-03 00:00:00","2018-03-02 07:22:29","2018-04-03 08:44:28",3,"2018-06-07 12:00:00",NA,"2018-03-02 07:22:29"
"12476",193855,2,138585,6666,0,0,"2018-05-01 12:00:00",0,"2018-03-31 00:00:00","2018-03-02 08:43:17","2018-04-01 09:46:25",3,"2018-05-08 12:00:00",NA,"2018-03-02 08:43:17"
"12477",193856,3,138585,6668,0,0,"2018-05-31 12:00:00",0,"2018-03-31 00:00:00","2018-03-02 08:43:17","2018-04-01 09:46:25",3,"2018-06-07 12:00:00",NA,"2018-03-02 08:43:17"
"12478",193857,1,138585,6666,0,0,"2018-04-01 12:00:00",0,"2018-03-31 00:00:00","2018-03-02 08:43:17","2018-04-01 09:46:25",3,"2018-04-08 12:00:00",NA,"2018-03-02 08:43:17"
"12479",193867,1,138597,7046,0,0,"2018-04-01 12:00:01",0,"2018-04-03 00:00:00","2018-03-02 08:57:11","2018-04-03 16:45:54",3,"2018-04-08 12:00:01",NA,"2018-03-02 08:57:11"
"12480",193868,2,138597,7046,7046,0,"2018-05-01 12:00:01",0,NA,"2018-03-02 08:57:11","2018-03-02 08:57:11",32386,"2018-05-08 12:00:01",NA,"2018-03-02 08:57:11"
"12481",193869,5,138597,7046,7046,0,"2018-07-30 12:00:01",0,NA,"2018-03-02 08:57:11","2018-03-02 08:57:11",32386,"2018-08-06 12:00:01",NA,"2018-03-02 08:57:11"
"12482",193870,4,138597,7046,7046,0,"2018-06-30 12:00:01",0,NA,"2018-03-02 08:57:11","2018-03-02 08:57:11",32386,"2018-07-07 12:00:01",NA,"2018-03-02 08:57:11"
"12483",193871,6,138597,7050,7050,0,"2018-08-29 12:00:01",0,NA,"2018-03-02 08:57:11","2018-03-02 08:57:11",32386,"2018-09-05 12:00:01",NA,"2018-03-02 08:57:11"
"12484",193872,3,138597,7046,7046,0,"2018-05-31 12:00:01",0,NA,"2018-03-02 08:57:11","2018-03-02 08:57:11",32386,"2018-06-07 12:00:01",NA,"2018-03-02 08:57:11"
"12485",193888,3,138610,16668,16668,0,"2018-05-31 12:00:01",0,NA,"2018-03-02 09:08:01","2018-03-02 09:08:01",9497,"2018-06-07 12:00:01",NA,"2018-03-02 09:08:01"
"12486",193889,2,138610,16666,16666,0,"2018-05-01 12:00:01",0,NA,"2018-03-02 09:08:01","2018-03-02 09:08:01",9497,"2018-05-08 12:00:01",NA,"2018-03-02 09:08:01"
"12487",193890,1,138610,16666,0,0,"2018-04-01 12:00:01",0,"2018-04-04 00:00:00","2018-03-02 09:08:01","2018-04-04 06:58:31",3,"2018-04-08 12:00:01",NA,"2018-03-02 09:08:01"
"12488",193966,3,138667,20000,0,0,"2018-05-31 12:00:01",0,"2018-04-03 00:00:00","2018-03-02 11:03:23","2018-04-03 09:02:31",3,"2018-06-07 12:00:01",NA,"2018-03-02 11:03:23"
"12489",193967,2,138667,20000,0,0,"2018-05-01 12:00:01",0,"2018-04-03 00:00:00","2018-03-02 11:03:23","2018-04-03 09:02:31",3,"2018-05-08 12:00:01",NA,"2018-03-02 11:03:23"
"12490",193968,1,138667,20000,0,0,"2018-04-01 12:00:01",0,"2018-04-03 00:00:00","2018-03-02 11:03:23","2018-04-03 09:02:31",3,"2018-04-08 12:00:01",NA,"2018-03-02 11:03:23"
"12491",194050,1,138715,7066,0,0,"2018-04-01 12:00:01",0,"2018-03-31 00:00:00","2018-03-02 12:38:44","2018-03-31 08:51:31",3,"2018-04-08 12:00:01",NA,"2018-03-02 12:38:44"
"12492",194051,2,138715,7066,0,0,"2018-05-01 12:00:01",0,"2018-03-31 00:00:00","2018-03-02 12:38:44","2018-03-31 08:51:31",3,"2018-05-08 12:00:01",NA,"2018-03-02 12:38:44"
"12493",194052,6,138715,7070,0,0,"2018-08-29 12:00:01",0,"2018-03-31 00:00:00","2018-03-02 12:38:44","2018-03-31 08:51:31",3,"2018-09-05 12:00:01",NA,"2018-03-02 12:38:44"
"12494",194053,4,138715,7066,0,0,"2018-06-30 12:00:01",0,"2018-03-31 00:00:00","2018-03-02 12:38:44","2018-03-31 08:51:31",3,"2018-07-07 12:00:01",NA,"2018-03-02 12:38:44"
"12495",194054,3,138715,7066,0,0,"2018-05-31 12:00:01",0,"2018-03-31 00:00:00","2018-03-02 12:38:44","2018-03-31 08:51:31",3,"2018-06-07 12:00:01",NA,"2018-03-02 12:38:44"
"12496",194055,5,138715,7066,0,0,"2018-07-30 12:00:01",0,"2018-03-31 00:00:00","2018-03-02 12:38:44","2018-03-31 08:51:31",3,"2018-08-06 12:00:01",NA,"2018-03-02 12:38:44"
"12497",194158,1,138814,20000,0,0,"2018-04-01 12:00:01",0,"2018-03-28 00:00:00","2018-03-02 21:50:43","2018-03-28 13:45:21",3,"2018-04-08 12:00:01",NA,"2018-03-02 21:50:43"
"12498",194159,2,138814,20000,0,0,"2018-05-01 12:00:01",0,"2018-03-28 00:00:00","2018-03-02 21:50:43","2018-03-28 13:45:21",3,"2018-05-08 12:00:01",NA,"2018-03-02 21:50:43"
"12499",194160,3,138814,20000,0,0,"2018-05-31 12:00:01",0,"2018-03-28 00:00:00","2018-03-02 21:50:43","2018-03-28 13:45:21",3,"2018-06-07 12:00:01",NA,"2018-03-02 21:50:43"
"12500",194179,5,138839,10570,10570,0,"2018-07-31 12:00:01",0,NA,"2018-03-03 02:16:25","2018-03-03 02:16:25",38815,"2018-08-07 12:00:01",NA,"2018-03-03 02:16:25"
"12501",194180,4,138839,10570,10570,0,"2018-07-01 12:00:01",0,NA,"2018-03-03 02:16:25","2018-03-03 02:16:25",38815,"2018-07-08 12:00:01",NA,"2018-03-03 02:16:25"
"12502",194181,6,138839,10570,10570,0,"2018-08-30 12:00:01",0,NA,"2018-03-03 02:16:25","2018-03-03 02:16:25",38815,"2018-09-06 12:00:01",NA,"2018-03-03 02:16:25"
"12503",194182,1,138839,10570,0,0,"2018-04-02 12:00:01",0,"2018-04-03 00:00:00","2018-03-03 02:16:25","2018-04-03 10:50:18",3,"2018-04-09 12:00:01",NA,"2018-03-03 02:16:25"
"12504",194183,2,138839,10570,10570,0,"2018-05-02 12:00:01",0,NA,"2018-03-03 02:16:25","2018-03-03 02:16:25",38815,"2018-05-09 12:00:01",NA,"2018-03-03 02:16:25"
"12505",194184,3,138839,10570,10570,0,"2018-06-01 12:00:01",0,NA,"2018-03-03 02:16:25","2018-03-03 02:16:25",38815,"2018-06-08 12:00:01",NA,"2018-03-03 02:16:25"
"12506",194416,3,138990,8783,8783,0,"2018-06-01 12:00:00",0,NA,"2018-03-03 06:00:57","2018-03-03 06:00:57",2,"2018-06-08 12:00:00",NA,"2018-03-03 06:00:57"
"12507",194417,2,138990,8783,8783,0,"2018-05-02 12:00:00",0,NA,"2018-03-03 06:00:57","2018-03-03 06:00:57",2,"2018-05-09 12:00:00",NA,"2018-03-03 06:00:57"
"12508",194418,6,138990,8785,8785,0,"2018-08-30 12:00:00",0,NA,"2018-03-03 06:00:57","2018-03-03 06:00:57",2,"2018-09-06 12:00:00",NA,"2018-03-03 06:00:57"
"12509",194419,1,138990,8783,8783,0,"2018-04-02 12:00:00",0,NA,"2018-03-03 06:00:57","2018-03-03 06:00:57",2,"2018-04-09 12:00:00",NA,"2018-03-03 06:00:57"
"12510",194420,5,138990,8783,8783,0,"2018-07-31 12:00:00",0,NA,"2018-03-03 06:00:57","2018-03-03 06:00:57",2,"2018-08-07 12:00:00",NA,"2018-03-03 06:00:57"
"12511",194421,4,138990,8783,8783,0,"2018-07-01 12:00:00",0,NA,"2018-03-03 06:00:57","2018-03-03 06:00:57",2,"2018-07-08 12:00:00",NA,"2018-03-03 06:00:57"
"12512",194440,6,139002,7930,7930,0,"2018-08-30 12:00:01",0,NA,"2018-03-03 06:06:19","2018-03-03 06:06:19",32498,"2018-09-06 12:00:01",NA,"2018-03-03 06:06:19"
"12513",194441,4,139002,7927,7927,0,"2018-07-01 12:00:01",0,NA,"2018-03-03 06:06:19","2018-03-03 06:06:19",32498,"2018-07-08 12:00:01",NA,"2018-03-03 06:06:19"
"12514",194442,5,139002,7927,7927,0,"2018-07-31 12:00:01",0,NA,"2018-03-03 06:06:19","2018-03-03 06:06:19",32498,"2018-08-07 12:00:01",NA,"2018-03-03 06:06:19"
"12515",194443,3,139002,7927,7927,0,"2018-06-01 12:00:01",0,NA,"2018-03-03 06:06:19","2018-03-03 06:06:19",32498,"2018-06-08 12:00:01",NA,"2018-03-03 06:06:19"
"12516",194444,2,139002,7927,7927,0,"2018-05-02 12:00:01",0,NA,"2018-03-03 06:06:19","2018-03-03 06:06:19",32498,"2018-05-09 12:00:01",NA,"2018-03-03 06:06:19"
"12517",194445,1,139002,7927,0,0,"2018-04-02 12:00:01",0,"2018-04-03 00:00:00","2018-03-03 06:06:19","2018-04-03 09:55:03",3,"2018-04-09 12:00:01",NA,"2018-03-03 06:06:19"
"12518",194572,3,139069,10000,10000,0,"2018-06-01 12:00:01",0,NA,"2018-03-03 07:01:18","2018-03-03 07:01:18",2,"2018-06-08 12:00:01",NA,"2018-03-03 07:01:18"
"12519",194573,2,139069,10000,10000,0,"2018-05-02 12:00:01",0,NA,"2018-03-03 07:01:18","2018-03-03 07:01:18",2,"2018-05-09 12:00:01",NA,"2018-03-03 07:01:18"
"12520",194574,1,139069,10000,10000,0,"2018-04-02 12:00:01",0,NA,"2018-03-03 07:01:18","2018-03-03 07:01:18",2,"2018-04-09 12:00:01",NA,"2018-03-03 07:01:18"
"12521",194581,3,139072,6668,6668,0,"2018-06-01 12:00:01",0,NA,"2018-03-03 07:01:59","2018-03-03 07:01:59",35294,"2018-06-08 12:00:01",NA,"2018-03-03 07:01:59"
"12522",194582,2,139072,6666,6666,0,"2018-05-02 12:00:01",0,NA,"2018-03-03 07:01:59","2018-03-03 07:01:59",35294,"2018-05-09 12:00:01",NA,"2018-03-03 07:01:59"
"12523",194583,1,139072,6666,0,0,"2018-04-02 12:00:01",0,"2018-04-03 00:00:00","2018-03-03 07:01:59","2018-04-03 06:04:23",3,"2018-04-09 12:00:01",NA,"2018-03-03 07:01:59"
"12524",194635,1,139102,10000,0,0,"2018-04-02 12:00:00",0,"2018-03-03 00:00:00","2018-03-03 07:19:18","2018-03-03 07:52:26",3,"2018-04-09 12:00:00",NA,"2018-03-03 07:19:18"
"12525",194636,2,139102,10000,0,0,"2018-05-02 12:00:00",0,"2018-03-03 00:00:00","2018-03-03 07:19:18","2018-03-03 07:52:26",3,"2018-05-09 12:00:00",NA,"2018-03-03 07:19:18"
"12526",194637,3,139102,10000,0,0,"2018-06-01 12:00:00",0,"2018-03-03 00:00:00","2018-03-03 07:19:18","2018-03-03 07:52:26",3,"2018-06-08 12:00:00",NA,"2018-03-03 07:19:18"
"12527",194749,3,139175,11668,0,0,"2018-06-01 12:00:00",0,"2018-03-31 00:00:00","2018-03-03 08:08:56","2018-03-31 12:48:30",3,"2018-06-08 12:00:00",NA,"2018-03-03 08:08:56"
"12528",194750,1,139175,11666,0,0,"2018-04-02 12:00:00",0,"2018-03-31 00:00:00","2018-03-03 08:08:56","2018-03-31 12:45:40",3,"2018-04-09 12:00:00",NA,"2018-03-03 08:08:56"
"12529",194751,2,139175,11666,0,0,"2018-05-02 12:00:00",0,"2018-03-31 00:00:00","2018-03-03 08:08:56","2018-03-31 12:45:52",3,"2018-05-09 12:00:00",NA,"2018-03-03 08:08:56"
"12530",195151,2,139387,6666,6666,0,"2018-05-02 12:00:00",0,NA,"2018-03-03 10:22:08","2018-03-03 10:22:08",2,"2018-05-09 12:00:00",NA,"2018-03-03 10:22:08"
"12531",195152,3,139387,6668,6668,0,"2018-06-01 12:00:00",0,NA,"2018-03-03 10:22:08","2018-03-03 10:22:08",2,"2018-06-08 12:00:00",NA,"2018-03-03 10:22:08"
"12532",195153,1,139387,6666,0,0,"2018-04-02 12:00:00",0,"2018-04-03 00:00:00","2018-03-03 10:22:08","2018-04-03 05:59:49",3,"2018-04-09 12:00:00",NA,"2018-03-03 10:22:08"
"12533",195253,2,139441,8333,8333,0,"2018-05-02 12:00:00",0,NA,"2018-03-03 11:06:26","2018-03-03 11:06:26",40156,"2018-05-09 12:00:00",NA,"2018-03-03 11:06:26"
"12534",195254,1,139441,8333,0,0,"2018-04-02 12:00:00",0,"2018-04-04 00:00:00","2018-03-03 11:06:26","2018-04-04 04:48:31",3,"2018-04-09 12:00:00",NA,"2018-03-03 11:06:26"
"12535",195255,3,139441,8334,8334,0,"2018-06-01 12:00:00",0,NA,"2018-03-03 11:06:26","2018-03-03 11:06:26",40156,"2018-06-08 12:00:00",NA,"2018-03-03 11:06:26"
"12536",195421,1,139576,33333,0,0,"2018-04-02 12:00:01",0,"2018-04-03 00:00:00","2018-03-03 13:23:11","2018-04-03 06:58:48",3,"2018-04-09 12:00:01",NA,"2018-03-03 13:23:11"
"12537",195422,2,139576,33333,33333,0,"2018-05-02 12:00:01",0,NA,"2018-03-03 13:23:11","2018-03-03 13:23:11",37997,"2018-05-09 12:00:01",NA,"2018-03-03 13:23:11"
"12538",195423,3,139576,33334,33334,0,"2018-06-01 12:00:01",0,NA,"2018-03-03 13:23:11","2018-03-03 13:23:11",37997,"2018-06-08 12:00:01",NA,"2018-03-03 13:23:11"
"12539",195457,1,139606,10000,0,0,"2018-04-02 12:00:01",0,"2018-04-03 00:00:00","2018-03-03 14:22:56","2018-04-03 04:42:50",3,"2018-04-09 12:00:01",NA,"2018-03-03 14:22:56"
"12540",195458,3,139606,10000,10000,0,"2018-06-01 12:00:01",0,NA,"2018-03-03 14:22:56","2018-03-03 14:22:56",24676,"2018-06-08 12:00:01",NA,"2018-03-03 14:22:56"
"12541",195459,2,139606,10000,10000,0,"2018-05-02 12:00:01",0,NA,"2018-03-03 14:22:56","2018-03-03 14:22:56",24676,"2018-05-09 12:00:01",NA,"2018-03-03 14:22:56"
"12542",195712,1,139839,20000,0,0,"2018-04-03 12:00:01",0,"2018-03-31 13:26:13","2018-03-04 14:59:01","2018-03-31 13:52:25",3,"2018-04-10 12:00:01",NA,"2018-03-04 14:59:01"
"12543",195713,3,139839,20000,20000,0,"2018-06-02 12:00:01",0,NA,"2018-03-04 14:59:01","2018-03-04 14:59:01",21877,"2018-06-09 12:00:01",NA,"2018-03-04 14:59:01"
"12544",195714,2,139839,20000,20000,0,"2018-05-03 12:00:01",0,NA,"2018-03-04 14:59:01","2018-03-04 14:59:01",21877,"2018-05-10 12:00:01",NA,"2018-03-04 14:59:01"
"12545",195745,1,139869,13212,13212,0,"2018-04-04 12:00:01",0,NA,"2018-03-05 00:15:16","2018-03-05 00:15:16",40056,"2018-04-11 12:00:01",NA,"2018-03-05 00:15:12"
